user_id,date,whoop_recovery,whoop_strain,whoop_hrv,whoop_sleep_score,notes,strain_flag_invalid,recovery_flag_invalid,sleep_flag_invalid,hrv_flag_invalid
AGS6E1ZHWY9H,2024-05-14,39.0,9.98,74.0,,alcohol,0,0,0,0
AGS6E1ZHWY9H,2024-05-15,65.0,,64.0,59.0,travel,0,0,0,0
AGS6E1ZHWY9H,2024-05-16,49.0,7.6,73.0,70.0,,0,0,0,0
AGS6E1ZHWY9H,2024-05-17,47.0,8.52,45.0,69.0,late meal,0,0,0,0
AGS6E1ZHWY9H,2024-05-18,46.0,9.07,59.0,67.0,,0,0,0,0
AGS6E1ZHWY9H,2024-05-19,41.0,13.26,,70.0,,0,0,0,0
AGS6E1ZHWY9H,2024-05-20,42.0,12.48,64.0,71.0,travel,0,0,0,0
AGS6E1ZHWY9H,2024-05-21,56.0,11.45,59.0,57.0,,0,0,0,0
AGS6E1ZHWY9H,2024-05-21,37.0,10.76,46.0,63.0,travel,0,0,0,0
AGS6E1ZHWY9H,2024-05-23,58.0,7.42,54.0,,late meal,0,0,0,0
AGS6E1ZHWY9H,2024-05-24,62.0,13.1,,,late meal,0,0,0,0
AGS6E1ZHWY9H,2024-05-25,51.0,6.97,50.0,68.0,alcohol,0,0,0,0
AGS6E1ZHWY9H,2024-05-26,46.0,18.34,63.0,81.0,late meal,0,0,0,0
AGS6E1ZHWY9H,2024-05-27,52.0,9.84,62.0,,,0,0,0,0
AGS6E1ZHWY9H,2024-05-28,,7.9,71.0,82.0,,0,0,0,0
AGS6E1ZHWY9H,2024-05-28,42.0,11.96,62.0,77.0,,0,0,0,0
AGS6E1ZHWY9H,2024-05-30,,10.62,65.0,63.0,,0,0,0,0
AGS6E1ZHWY9H,2024-05-31,72.0,10.6,50.0,85.0,,0,0,0,0
AGS6E1ZHWY9H,2024-06-01,69.0,9.35,71.0,,,0,0,0,0
AGS6E1ZHWY9H,2024-06-01,64.0,13.19,66.0,84.0,travel,0,0,0,0
AGS6E1ZHWY9H,2024-06-03,36.0,10.54,71.0,59.0,travel,0,0,0,0
AGS6E1ZHWY9H,2024-06-04,51.0,10.74,57.0,64.0,sick,0,0,0,0
AGS6E1ZHWY9H,2024-06-05,31.0,14.86,63.0,,sick,0,0,0,0
AGS6E1ZHWY9H,2024-06-07,52.0,12.41,65.0,61.0,alcohol,0,0,0,0
AGS6E1ZHWY9H,2024-06-08,,9.01,61.0,72.0,alcohol,0,0,0,0
AGS6E1ZHWY9H,2024-06-09,62.0,3.59,60.0,,travel,0,0,0,0
AGS6E1ZHWY9H,2024-06-11,35.0,16.07,69.0,60.0,,0,0,0,0
AGS6E1ZHWY9H,2024-06-12,38.0,7.12,56.0,45.0,,0,0,0,0
AGS6E1ZHWY9H,2024-06-13,87.0,6.24,66.0,,,0,0,0,0
AGS6E1ZHWY9H,2024-06-13,35.0,9.25,65.0,,,0,0,0,0
AGS6E1ZHWY9H,2024-06-15,41.0,8.53,54.0,67.0,,0,0,0,0
AGS6E1ZHWY9H,2024-06-16,45.0,4.27,95.0,76.0,alcohol,0,0,0,0
AGS6E1ZHWY9H,2024-06-17,58.0,,59.0,83.0,sick,0,0,0,0
AGS6E1ZHWY9H,2024-06-18,51.0,11.78,75.0,70.0,late meal,0,0,0,0
AGS6E1ZHWY9H,2024-06-19,34.0,10.69,53.0,60.0,sick,0,0,0,0
AGS6E1ZHWY9H,2024-06-20,50.0,10.44,66.0,59.0,late meal,0,0,0,0
AGS6E1ZHWY9H,2024-06-21,29.0,5.59,,66.0,late meal,0,0,0,0
AGS6E1ZHWY9H,2024-06-21,58.0,6.38,65.0,47.0,late meal,0,0,0,0
AGS6E1ZHWY9H,2024-06-23,44.0,1.72,41.0,63.0,late meal,0,0,0,0
AGS6E1ZHWY9H,2024-06-24,73.0,3.21,65.0,84.0,late meal,0,0,0,0
AGS6E1ZHWY9H,2024-06-25,86.0,11.02,52.0,60.0,alcohol,0,0,0,0
AGS6E1ZHWY9H,2024-06-26,32.0,16.89,64.0,79.0,alcohol,0,0,0,0
AGS6E1ZHWY9H,2024-06-27,46.0,15.33,,71.0,sick,0,0,0,0
AGS6E1ZHWY9H,2024-06-28,43.0,7.66,60.0,44.0,sick,0,0,0,0
AGS6E1ZHWY9H,2024-06-29,41.0,10.27,65.0,,alcohol,0,0,0,0
AGS6E1ZHWY9H,2024-06-30,55.0,10.28,56.0,44.0,alcohol,0,0,0,0
AGS6E1ZHWY9H,2024-07-01,50.0,10.36,69.0,39.0,alcohol,0,0,0,0
AGS6E1ZHWY9H,2024-07-02,,6.2,50.0,76.0,alcohol,0,0,0,0
AGS6E1ZHWY9H,2024-07-02,44.0,10.4,86.0,,alcohol,0,0,0,0
AGS6E1ZHWY9H,2024-07-04,65.0,9.8,90.0,58.0,,0,0,0,0
AGS6E1ZHWY9H,2024-07-05,29.0,8.92,83.0,60.0,,0,0,0,0
AGS6E1ZHWY9H,2024-07-06,49.0,5.18,,66.0,,0,0,0,0
AGS6E1ZHWY9H,2024-07-07,53.0,2.8,74.0,,,0,0,0,0
AGS6E1ZHWY9H,2024-07-09,56.0,11.6,51.0,68.0,,0,0,0,0
AGS6E1ZHWY9H,2024-07-10,59.0,8.33,49.0,51.0,late meal,0,0,0,0
AGS6E1ZHWY9H,2024-07-11,37.0,5.92,80.0,66.0,late meal,0,0,0,0
AGS6E1ZHWY9H,2024-07-12,64.0,11.76,59.0,65.0,late meal,0,0,0,0
AGS6E1ZHWY9H,2024-07-13,64.0,6.97,,81.0,late meal,0,0,0,0
AGS6E1ZHWY9H,2024-07-14,63.0,11.43,65.0,38.0,,0,0,0,0
AGS6E1ZHWY9H,2024-07-15,54.0,6.54,49.0,,,0,0,0,0
AGS6E1ZHWY9H,2024-07-17,43.0,11.85,55.0,,travel,0,0,0,0
AGS6E1ZHWY9H,2024-07-18,,13.11,64.0,66.0,alcohol,0,0,0,0
AGS6E1ZHWY9H,2024-07-19,36.0,10.78,76.0,81.0,,0,0,0,0
AGS6E1ZHWY9H,2024-07-21,51.0,6.46,,69.0,,0,0,0,0
AGS6E1ZHWY9H,2024-07-22,58.0,11.29,83.0,56.0,,0,0,0,0
AGS6E1ZHWY9H,2024-07-23,72.0,14.34,46.0,78.0,,0,0,0,0
AGS6E1ZHWY9H,2024-07-24,33.0,5.82,63.0,51.0,,0,0,0,0
AGS6E1ZHWY9H,2024-07-25,69.0,9.52,68.0,53.0,,0,0,0,0
AGS6E1ZHWY9H,2024-07-26,27.0,5.53,70.0,52.0,sick,0,0,0,0
AGS6E1ZHWY9H,2024-07-27,56.0,,64.0,79.0,,0,0,0,0
AGS6E1ZHWY9H,2024-07-28,,3.53,65.0,57.0,travel,0,0,0,0
AGS6E1ZHWY9H,2024-07-29,63.0,3.32,52.0,79.0,late meal,0,0,0,0
AGS6E1ZHWY9H,2024-07-30,62.0,10.84,,60.0,,0,0,0,0
AGS6E1ZHWY9H,2024-07-31,50.0,14.12,50.0,73.0,,0,0,0,0
AGS6E1ZHWY9H,2024-08-01,70.0,13.19,54.0,51.0,alcohol,0,0,0,0
AGS6E1ZHWY9H,2024-08-01,41.0,6.47,,58.0,,0,0,0,0
AGS6E1ZHWY9H,2024-08-03,44.0,9.73,66.0,60.0,late meal,0,0,0,0
AGS6E1ZHWY9H,2024-08-04,68.0,14.13,70.0,73.0,late meal,0,0,0,0
AGS6E1ZHWY9H,2024-08-05,65.0,10.07,66.0,75.0,late meal,0,0,0,0
AGS6E1ZHWY9H,2024-08-06,60.0,13.33,,75.0,alcohol,0,0,0,0
AGS6E1ZHWY9H,2024-08-07,76.0,,57.0,,sick,0,0,0,0
AGS6E1ZHWY9H,2024-08-08,73.0,6.63,53.0,72.0,,0,0,0,0
AGS6E1ZHWY9H,2024-08-09,64.0,,42.0,56.0,late meal,0,0,0,0
AGS6E1ZHWY9H,2024-08-10,46.0,5.58,63.0,62.0,,0,0,0,0
AGS6E1ZHWY9H,2024-08-11,55.0,12.01,70.0,62.0,alcohol,0,0,0,0
AGS6E1ZHWY9H,2024-08-12,,10.18,63.0,86.0,late meal,0,0,0,0
AGS6E1ZHWY9H,2024-08-13,57.0,11.56,47.0,71.0,late meal,0,0,0,0
AGS6E1ZHWY9H,2024-08-14,64.0,9.08,74.0,54.0,travel,0,0,0,0
AGS6E1ZHWY9H,2024-08-15,45.0,6.99,70.0,62.0,,0,0,0,0
AGS6E1ZHWY9H,2024-08-16,52.0,7.34,,57.0,,0,0,0,0
AGS6E1ZHWY9H,2024-08-17,49.0,3.66,67.0,72.0,sick,0,0,0,0
AGS6E1ZHWY9H,2024-08-18,61.0,8.1,57.0,82.0,travel,0,0,0,0
AGS6E1ZHWY9H,2024-08-19,61.0,,66.0,42.0,,0,0,0,0
AGS6E1ZHWY9H,2024-08-20,62.0,9.46,64.0,68.0,alcohol,0,0,0,0
AGS6E1ZHWY9H,2024-08-21,36.0,3.5,77.0,,alcohol,0,0,0,0
AGS6E1ZHWY9H,2024-08-22,44.0,12.02,68.0,75.0,,0,0,0,0
AGS6E1ZHWY9H,2024-08-23,54.0,15.16,,53.0,travel,0,0,0,0
AGS6E1ZHWY9H,2024-08-24,40.0,3.57,100.0,72.0,alcohol,0,0,0,0
AGS6E1ZHWY9H,2024-08-24,63.0,11.16,82.0,50.0,sick,0,0,0,0
AGS6E1ZHWY9H,2024-08-26,57.0,10.26,68.0,61.0,late meal,0,0,0,0
AGS6E1ZHWY9H,2024-08-27,67.0,9.13,49.0,80.0,sick,0,0,0,0
AGS6E1ZHWY9H,2024-08-28,71.0,12.32,77.0,48.0,sick,0,0,0,0
AGS6E1ZHWY9H,2024-08-29,41.0,4.37,49.0,45.0,,0,0,0,0
AGS6E1ZHWY9H,2024-08-30,48.0,7.5,56.0,49.0,,0,0,0,0
AGS6E1ZHWY9H,2024-08-31,47.0,11.48,56.0,79.0,late meal,0,0,0,0
AGS6E1ZHWY9H,2024-09-01,41.0,5.21,90.0,,,0,0,0,0
AGS6E1ZHWY9H,2024-09-02,53.0,,86.0,71.0,travel,0,0,0,0
AGS6E1ZHWY9H,2024-09-03,80.0,7.28,,38.0,sick,0,0,0,0
AGS6E1ZHWY9H,2024-09-04,,9.43,48.0,64.0,,0,0,0,0
AGS6E1ZHWY9H,2024-09-05,69.0,15.87,,54.0,late meal,0,0,0,0
AGS6E1ZHWY9H,2024-09-06,57.0,7.17,65.0,,late meal,0,0,0,0
AGS6E1ZHWY9H,2024-09-07,40.0,6.12,71.0,,,0,0,0,0
AGS6E1ZHWY9H,2024-09-08,62.0,6.05,69.0,88.0,,0,0,0,0
AGS6E1ZHWY9H,2024-09-09,59.0,11.32,55.0,90.0,alcohol,0,0,0,0
AGS6E1ZHWY9H,2024-09-10,61.0,9.76,,41.0,,0,0,0,0
AGS6E1ZHWY9H,2024-09-11,63.0,12.51,86.0,51.0,late meal,0,0,0,0
AGS6E1ZHWY9H,2024-09-12,80.0,13.75,89.0,65.0,,0,0,0,0
AGS6E1ZHWY9H,2024-09-14,58.0,8.7,52.0,,alcohol,0,0,0,0
AGS6E1ZHWY9H,2024-09-15,72.0,6.95,77.0,66.0,,0,0,0,0
AGS6E1ZHWY9H,2024-09-16,49.0,,58.0,60.0,travel,0,0,0,0
AGS6E1ZHWY9H,2024-09-17,57.0,8.0,54.0,79.0,travel,0,0,0,0
AGS6E1ZHWY9H,2024-09-18,48.0,8.96,57.0,66.0,travel,0,0,0,0
AGS6E1ZHWY9H,2024-09-18,40.0,8.2,51.0,63.0,travel,0,0,0,0
AGS6E1ZHWY9H,2024-09-26,67.0,11.6,,68.0,late meal,0,0,0,0
AGS6E1ZHWY9H,2024-09-26,67.0,8.95,72.0,69.0,sick,0,0,0,0
AGS6E1ZHWY9H,2024-09-28,47.0,10.65,,69.0,sick,0,0,0,0
AGS6E1ZHWY9H,2024-09-29,64.0,11.09,80.0,64.0,,0,0,0,0
AGS6E1ZHWY9H,2024-09-30,,6.42,65.0,64.0,,0,0,0,0
AGS6E1ZHWY9H,2024-10-01,56.0,14.18,69.0,,alcohol,0,0,0,0
AGS6E1ZHWY9H,2024-10-02,56.0,16.69,45.0,57.0,,0,0,0,0
AGS6E1ZHWY9H,2024-10-03,50.0,11.46,,55.0,travel,0,0,0,0
AGS6E1ZHWY9H,2024-10-04,74.0,5.66,,70.0,travel,0,0,0,0
AGS6E1ZHWY9H,2024-10-05,59.0,9.14,76.0,59.0,alcohol,0,0,0,0
AGS6E1ZHWY9H,2024-10-06,43.0,11.14,76.0,56.0,alcohol,0,0,0,0
AGS6E1ZHWY9H,2024-10-07,66.0,5.32,53.0,70.0,sick,0,0,0,0
AGS6E1ZHWY9H,2024-10-08,78.0,7.81,63.0,,late meal,0,0,0,0
AGS6E1ZHWY9H,2024-10-09,50.0,10.79,69.0,69.0,late meal,0,0,0,0
AGS6E1ZHWY9H,2024-10-10,69.0,11.55,42.0,44.0,,0,0,0,0
AGS6E1ZHWY9H,2024-10-11,34.0,6.32,64.0,66.0,sick,0,0,0,0
AGS6E1ZHWY9H,2024-10-12,,8.81,65.0,75.0,alcohol,0,0,0,0
AGS6E1ZHWY9H,2024-10-12,65.0,2.01,49.0,46.0,travel,0,0,0,0
AGS6E1ZHWY9H,2024-10-14,54.0,8.56,78.0,45.0,,0,0,0,0
AGS6E1ZHWY9H,2024-10-15,58.0,11.35,77.0,79.0,sick,0,0,0,0
AGS6E1ZHWY9H,2024-10-16,60.0,,47.0,54.0,travel,0,0,0,0
AGS6E1ZHWY9H,2024-10-18,57.0,5.58,81.0,73.0,,0,0,0,0
AGS6E1ZHWY9H,2024-10-19,53.0,8.31,75.0,53.0,alcohol,0,0,0,0
AGS6E1ZHWY9H,2024-10-20,61.0,6.28,70.0,59.0,sick,0,0,0,0
AGS6E1ZHWY9H,2024-10-21,41.0,8.95,54.0,64.0,sick,0,0,0,0
AGS6E1ZHWY9H,2024-10-23,65.0,10.23,62.0,56.0,,0,0,0,0
AGS6E1ZHWY9H,2024-10-24,59.0,9.74,75.0,71.0,alcohol,0,0,0,0
AGS6E1ZHWY9H,2024-10-25,,12.75,76.0,63.0,sick,0,0,0,0
AGS6E1ZHWY9H,2024-10-25,38.0,8.75,51.0,65.0,travel,0,0,0,0
AGS6E1ZHWY9H,2024-10-26,53.0,5.94,70.0,67.0,alcohol,0,0,0,0
AGS6E1ZHWY9H,2024-10-28,56.0,10.18,70.0,68.0,alcohol,0,0,0,0
AGS6E1ZHWY9H,2024-10-29,53.0,12.01,,62.0,late meal,0,0,0,0
AGS6E1ZHWY9H,2024-10-30,57.0,10.62,,71.0,,0,0,0,0
AGS6E1ZHWY9H,2024-10-31,77.0,10.86,65.0,79.0,alcohol,0,0,0,0
AGS6E1ZHWY9H,2024-10-31,72.0,,60.0,75.0,sick,0,0,0,0
AGS6E1ZHWY9H,2024-11-03,49.0,10.15,72.0,67.0,,0,0,0,0
AGS6E1ZHWY9H,2024-11-04,54.0,11.32,69.0,,,0,0,0,0
AGS6E1ZHWY9H,2024-11-05,65.0,11.18,55.0,69.0,sick,0,0,0,0
AGS6E1ZHWY9H,2024-11-06,74.0,8.95,38.0,58.0,sick,0,0,0,0
AGS6E1ZHWY9H,2024-11-07,48.0,13.68,80.0,73.0,alcohol,0,0,0,0
AGS6E1ZHWY9H,2024-11-08,65.0,,67.0,45.0,late meal,0,0,0,0
AGS6E1ZHWY9H,2024-11-09,69.0,4.49,68.0,47.0,travel,0,0,0,0
AGS6E1ZHWY9H,2024-11-10,50.0,7.65,55.0,78.0,sick,0,0,0,0
AGS6E1ZHWY9H,2024-11-11,44.0,10.05,54.0,46.0,,0,0,0,0
AGS6E1ZHWY9H,2024-11-12,59.0,12.02,75.0,59.0,late meal,0,0,0,0
AGS6E1ZHWY9H,2024-11-13,69.0,,84.0,72.0,,0,0,0,0
AGS6E1ZHWY9H,2024-11-14,35.0,8.38,42.0,64.0,alcohol,0,0,0,0
AGS6E1ZHWY9H,2024-11-14,61.0,15.31,74.0,,alcohol,0,0,0,0
AGS6E1ZHWY9H,2024-11-17,63.0,6.22,71.0,57.0,,0,0,0,0
AGS6E1ZHWY9H,2024-11-18,58.0,10.28,54.0,80.0,,0,0,0,0
AGS6E1ZHWY9H,2024-11-19,62.0,11.12,,76.0,,0,0,0,0
AGS6E1ZHWY9H,2024-11-20,52.0,11.74,41.0,76.0,travel,0,0,0,0
AGS6E1ZHWY9H,2024-11-21,59.0,12.53,62.0,83.0,travel,0,0,0,0
AGS6E1ZHWY9H,2024-11-22,76.0,7.89,45.0,84.0,late meal,0,0,0,0
AGS6E1ZHWY9H,2024-11-23,50.0,10.69,51.0,52.0,,0,0,0,0
AGS6E1ZHWY9H,2024-11-24,52.0,6.76,63.0,56.0,alcohol,0,0,0,0
AGS6E1ZHWY9H,2024-11-25,46.0,5.9,74.0,64.0,,0,0,0,0
AGS6E1ZHWY9H,2024-11-26,77.0,6.26,38.0,89.0,,0,0,0,0
AGS6E1ZHWY9H,2024-11-27,48.0,5.72,69.0,55.0,alcohol,0,0,0,0
AGS6E1ZHWY9H,2024-11-28,39.0,13.56,49.0,51.0,sick,0,0,0,0
AGS6E1ZHWY9H,2024-11-29,52.0,13.53,83.0,62.0,travel,0,0,0,0
AGS6E1ZHWY9H,2024-11-30,44.0,8.08,44.0,61.0,travel,0,0,0,0
AGS6E1ZHWY9H,2024-12-01,47.0,1.72,77.0,61.0,sick,0,0,0,0
AGS6E1ZHWY9H,2024-12-02,75.0,7.77,52.0,60.0,,0,0,0,0
AGS6E1ZHWY9H,2024-12-04,48.0,7.66,80.0,52.0,late meal,0,0,0,0
AGS6E1ZHWY9H,2024-12-05,69.0,10.98,70.0,65.0,late meal,0,0,0,0
AGS6E1ZHWY9H,2024-12-06,70.0,7.2,44.0,68.0,late meal,0,0,0,0
AGS6E1ZHWY9H,2024-12-07,29.0,10.35,72.0,,travel,0,0,0,0
AGS6E1ZHWY9H,2024-12-08,58.0,11.78,67.0,,late meal,0,0,0,0
AGS6E1ZHWY9H,2024-12-09,42.0,8.01,55.0,60.0,travel,0,0,0,0
AGS6E1ZHWY9H,2024-12-10,74.0,6.38,56.0,58.0,late meal,0,0,0,0
AGS6E1ZHWY9H,2024-12-11,,9.47,64.0,62.0,alcohol,0,0,0,0
AGS6E1ZHWY9H,2024-12-12,83.0,13.91,59.0,75.0,travel,0,0,0,0
AGS6E1ZHWY9H,2024-12-12,,10.6,,68.0,alcohol,0,0,0,0
AGS6E1ZHWY9H,2024-12-14,38.0,4.16,49.0,56.0,,0,0,0,0
AGS6E1ZHWY9H,2024-12-15,,10.07,64.0,,,0,0,0,0
AGS6E1ZHWY9H,2024-12-16,54.0,10.29,58.0,,sick,0,0,0,0
AGS6E1ZHWY9H,2024-12-17,57.0,3.7,,57.0,late meal,0,0,0,0
AGS6E1ZHWY9H,2024-12-18,61.0,10.06,,,,0,0,0,0
AGS6E1ZHWY9H,2024-12-19,48.0,9.27,62.0,74.0,late meal,0,0,0,0
AGS6E1ZHWY9H,2024-12-20,48.0,8.9,,54.0,sick,0,0,0,0
AGS6E1ZHWY9H,2024-12-20,69.0,5.42,94.0,94.0,alcohol,0,0,0,0
AGS6E1ZHWY9H,2024-12-22,58.0,,46.0,78.0,alcohol,0,0,0,0
AGS6E1ZHWY9H,2024-12-23,43.0,3.46,70.0,58.0,,0,0,0,0
AGS6E1ZHWY9H,2024-12-24,48.0,12.7,70.0,79.0,late meal,0,0,0,0
AGS6E1ZHWY9H,2024-12-25,74.0,3.97,61.0,64.0,alcohol,0,0,0,0
AGS6E1ZHWY9H,2024-12-25,56.0,9.38,77.0,58.0,,0,0,0,0
AGS6E1ZHWY9H,2024-12-28,70.0,,60.0,82.0,sick,0,0,0,0
AGS6E1ZHWY9H,2024-12-28,53.0,11.11,51.0,,,0,0,0,0
AGS6E1ZHWY9H,2024-12-30,,14.48,70.0,51.0,sick,0,0,0,0
AGS6E1ZHWY9H,2024-12-31,43.0,6.49,59.0,89.0,late meal,0,0,0,0
QKGEX08N6Q7N,2024-01-01,,13.36,48.0,,,0,0,0,0
QKGEX08N6Q7N,2024-01-02,66.0,,48.0,64.0,alcohol,0,0,0,0
QKGEX08N6Q7N,2024-01-03,73.0,9.09,46.0,71.0,alcohol,0,0,0,0
QKGEX08N6Q7N,2024-01-04,,9.91,62.0,70.0,,0,0,0,0
QKGEX08N6Q7N,2024-01-05,42.0,16.56,68.0,59.0,,0,0,0,0
QKGEX08N6Q7N,2024-01-06,66.0,8.93,64.0,67.0,travel,0,0,0,0
QKGEX08N6Q7N,2024-01-08,,19.7,68.0,57.0,alcohol,0,0,0,0
QKGEX08N6Q7N,2024-01-09,81.0,14.66,,65.0,travel,0,0,0,0
QKGEX08N6Q7N,2024-01-10,60.0,5.6,75.0,74.0,sick,0,0,0,0
QKGEX08N6Q7N,2024-01-10,27.0,13.77,75.0,71.0,,0,0,0,0
QKGEX08N6Q7N,2024-01-12,75.0,8.72,38.0,50.0,alcohol,0,0,0,0
QKGEX08N6Q7N,2024-01-13,46.0,6.01,66.0,71.0,,0,0,0,0
QKGEX08N6Q7N,2024-01-14,72.0,9.36,49.0,87.0,,0,0,0,0
QKGEX08N6Q7N,2024-01-15,54.0,18.34,57.0,64.0,alcohol,0,0,0,0
QKGEX08N6Q7N,2024-01-16,64.0,12.12,40.0,74.0,,0,0,0,0
QKGEX08N6Q7N,2024-01-17,44.0,8.45,61.0,76.0,alcohol,0,0,0,0
QKGEX08N6Q7N,2024-01-18,81.0,11.07,62.0,53.0,sick,0,0,0,0
QKGEX08N6Q7N,2024-01-19,41.0,,51.0,68.0,,0,0,0,0
QKGEX08N6Q7N,2024-01-20,42.0,,62.0,,late meal,0,0,0,0
QKGEX08N6Q7N,2024-01-21,57.0,8.17,63.0,73.0,,0,0,0,0
QKGEX08N6Q7N,2024-01-22,45.0,16.54,93.0,49.0,sick,0,0,0,0
QKGEX08N6Q7N,2024-01-23,24.0,8.36,52.0,58.0,alcohol,0,0,0,0
QKGEX08N6Q7N,2024-01-24,74.0,11.39,72.0,79.0,,0,0,0,0
QKGEX08N6Q7N,2024-01-25,62.0,7.39,60.0,88.0,,0,0,0,0
QKGEX08N6Q7N,2024-01-26,,10.96,57.0,76.0,sick,0,0,0,0
QKGEX08N6Q7N,2024-01-27,62.0,10.19,67.0,78.0,late meal,0,0,0,0
QKGEX08N6Q7N,2024-01-28,56.0,2.65,66.0,55.0,,0,0,0,0
QKGEX08N6Q7N,2024-01-29,40.0,19.2,59.0,89.0,alcohol,0,0,0,0
QKGEX08N6Q7N,2024-01-29,60.0,9.01,56.0,71.0,,0,0,0,0
QKGEX08N6Q7N,2024-01-31,54.0,18.12,61.0,82.0,travel,0,0,0,0
QKGEX08N6Q7N,2024-02-01,43.0,9.4,62.0,64.0,sick,0,0,0,0
QKGEX08N6Q7N,2024-02-02,86.0,10.91,54.0,54.0,,0,0,0,0
QKGEX08N6Q7N,2024-02-03,51.0,15.44,66.0,60.0,alcohol,0,0,0,0
QKGEX08N6Q7N,2024-02-04,56.0,10.82,38.0,,,0,0,0,0
QKGEX08N6Q7N,2024-02-05,61.0,9.24,48.0,52.0,alcohol,0,0,0,0
QKGEX08N6Q7N,2024-02-06,60.0,12.39,54.0,,,0,0,0,0
QKGEX08N6Q7N,2024-02-07,57.0,7.92,54.0,70.0,sick,0,0,0,0
QKGEX08N6Q7N,2024-02-08,52.0,13.95,78.0,67.0,alcohol,0,0,0,0
QKGEX08N6Q7N,2024-02-09,77.0,9.96,73.0,66.0,travel,0,0,0,0
QKGEX08N6Q7N,2024-02-10,53.0,9.8,50.0,61.0,late meal,0,0,0,0
QKGEX08N6Q7N,2024-02-11,53.0,7.04,67.0,64.0,travel,0,0,0,0
QKGEX08N6Q7N,2024-02-12,80.0,,50.0,70.0,late meal,0,0,0,0
QKGEX08N6Q7N,2024-02-13,58.0,12.64,59.0,76.0,late meal,0,0,0,0
QKGEX08N6Q7N,2024-02-14,49.0,9.73,74.0,40.0,sick,0,0,0,0
QKGEX08N6Q7N,2024-02-15,68.0,9.85,30.0,65.0,,0,0,0,0
QKGEX08N6Q7N,2024-02-17,45.0,10.88,86.0,73.0,sick,0,0,0,0
QKGEX08N6Q7N,2024-02-23,41.0,9.17,53.0,53.0,sick,0,0,0,0
QKGEX08N6Q7N,2024-02-25,67.0,9.11,65.0,51.0,,0,0,0,0
QKGEX08N6Q7N,2024-02-26,,13.14,78.0,61.0,,0,0,0,0
QKGEX08N6Q7N,2024-02-27,46.0,10.96,75.0,56.0,sick,0,0,0,0
QKGEX08N6Q7N,2024-02-28,36.0,6.72,,74.0,late meal,0,0,0,0
QKGEX08N6Q7N,2024-02-29,49.0,,57.0,,late meal,0,0,0,0
QKGEX08N6Q7N,2024-03-01,,2.55,86.0,51.0,travel,0,0,0,0
QKGEX08N6Q7N,2024-03-02,31.0,6.46,65.0,61.0,,0,0,0,0
QKGEX08N6Q7N,2024-03-03,66.0,7.25,60.0,72.0,sick,0,0,0,0
QKGEX08N6Q7N,2024-03-04,67.0,17.76,39.0,81.0,,0,0,0,0
QKGEX08N6Q7N,2024-03-05,74.0,13.25,31.0,72.0,alcohol,0,0,0,0
QKGEX08N6Q7N,2024-03-06,66.0,16.1,71.0,50.0,sick,0,0,0,0
QKGEX08N6Q7N,2024-03-07,81.0,5.08,45.0,84.0,,0,0,0,0
QKGEX08N6Q7N,2024-03-08,64.0,4.19,,60.0,,0,0,0,0
QKGEX08N6Q7N,2024-03-09,59.0,9.08,69.0,74.0,sick,0,0,0,0
QKGEX08N6Q7N,2024-03-10,53.0,8.54,62.0,81.0,,0,0,0,0
QKGEX08N6Q7N,2024-03-11,61.0,16.25,57.0,63.0,late meal,0,0,0,0
QKGEX08N6Q7N,2024-03-12,38.0,8.14,60.0,81.0,,0,0,0,0
QKGEX08N6Q7N,2024-03-13,54.0,10.93,60.0,76.0,,0,0,0,0
QKGEX08N6Q7N,2024-03-14,78.0,13.18,65.0,64.0,travel,0,0,0,0
QKGEX08N6Q7N,2024-03-15,67.0,9.09,66.0,58.0,travel,0,0,0,0
QKGEX08N6Q7N,2024-03-15,57.0,7.9,66.0,66.0,sick,0,0,0,0
QKGEX08N6Q7N,2024-03-17,42.0,7.65,55.0,59.0,,0,0,0,0
QKGEX08N6Q7N,2024-03-17,85.0,13.69,70.0,86.0,late meal,0,0,0,0
QKGEX08N6Q7N,2024-03-19,,10.93,58.0,64.0,late meal,0,0,0,0
QKGEX08N6Q7N,2024-03-19,49.0,6.23,55.0,50.0,,0,0,0,0
QKGEX08N6Q7N,2024-03-21,,14.91,74.0,73.0,,0,0,0,0
QKGEX08N6Q7N,2024-03-21,57.0,16.6,,79.0,,0,0,0,0
QKGEX08N6Q7N,2024-03-23,49.0,4.89,,54.0,alcohol,0,0,0,0
QKGEX08N6Q7N,2024-03-24,66.0,15.92,37.0,65.0,travel,0,0,0,0
QKGEX08N6Q7N,2024-03-25,,9.06,64.0,63.0,,0,0,0,0
QKGEX08N6Q7N,2024-03-26,49.0,13.54,,58.0,late meal,0,0,0,0
QKGEX08N6Q7N,2024-03-27,73.0,12.78,58.0,,alcohol,0,0,0,0
QKGEX08N6Q7N,2024-03-28,63.0,4.54,75.0,53.0,late meal,0,0,0,0
QKGEX08N6Q7N,2024-03-28,59.0,8.16,60.0,68.0,,0,0,0,0
QKGEX08N6Q7N,2024-03-30,67.0,12.74,67.0,70.0,travel,0,0,0,0
QKGEX08N6Q7N,2024-03-31,50.0,6.03,72.0,47.0,late meal,0,0,0,0
QKGEX08N6Q7N,2024-04-01,51.0,10.2,89.0,46.0,alcohol,0,0,0,0
QKGEX08N6Q7N,2024-04-02,70.0,10.29,45.0,59.0,travel,0,0,0,0
